event,charge_mode,duration_minutes,km_driven,charge
1,120,243.99999584658522,0.0,6.699997918832793
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
1,360,29.00000090013411,0.0,34.900004622379186
0,0,41.000000881704835,64.5937512113064,-19.600000126067314
0,0,1.0000000279852121,0.0,-7.626958620221558e-08
1,120,243.99999584658522,0.0,6.699997918832793
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
0,0,41.000000881704835,64.5937512113064,-19.600000126067314
0,0,1.0000000279852121,0.0,-7.626958620221558e-08
1,120,243.99999584658522,0.0,6.699997918832793
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,1.0000000279852121,0.0,-7.626958620221558e-08
1,120,243.99999584658522,0.0,6.699997918832793
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
1,120,243.99999584658522,0.0,6.699997918832793
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,17.999999972356083,9.093750031693547,-1.2000013733474333
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,1.0000000279852121,0.06250000297983858,-7.626958620221558e-08
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,16.000000447763394,8.187500037838708,-2.2999985993716336
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,2.0000000559704243,0.203124999108871,-7.626958620221558e-08
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,26.00000090474143,14.609375227685474,-2.799997818832793
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,17.999999972356083,11.109374722395172,-1.899998167012356
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1720.9999359532849,0.0,51.00000485199702
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,53.99999991706825,6.338116854251631,-18.799999261348745
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,8.999999986178041,4.109375065491933,-0.4000005086288638
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,8.999999986178041,3.6406250219919345,-0.8000009409881415
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,19.000000443156075,11.718749733822591,-2.6999990317309113
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,8.000000223881697,0.10937500168951605,-0.4000005086288638
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
0,0,41.99999993549753,74.17187407694358,-21.600002287863717
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,9.999999748474385,13.15625040869353,-3.4999998964494807
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,11.999999981570722,13.140625362120952,-3.4999998964494807
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
1,120,1346.9999724251822,0.0,39.20000002332587
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
0,0,72.99999894321702,7.712103889713334,-17.700002035324545
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,16.99999950155609,6.578125204346765,-0.8000009409881415
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
0,0,14.999999976963403,0.5937500212580636,-7.626958620221558e-08
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,2.9999999953926806,0.6406249917661294,-7.626958620221558e-08
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,61.999998015439,79.0312509266935,-28.200001495864214
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
1,120,1276.99999331546,0.0,37.29999664863135
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,2.9999999953926806,1.6406250394435467,-0.4000005086288638
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
0,0,135.99999601244872,84.49999917806456,-18.49999761609135
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,71.00000083563164,49.8906238992823,-12.500001698605658
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
1,360,47.00000087249019,0.0,41.600002617481564
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,38.00000088631215,56.81249967700001,-17.700002035324545
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,120,560.0000142547116,0.0,16.900001018066817
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
0,0,71.99999988942433,80.10937733529829,-19.600000126067314
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.0625000083548384,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,2.0000000559704243,0.0,-7.626958620221558e-08
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
0,0,19.99999949694877,8.265625270701602,-1.2000013733474333
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
1,360,47.99999992628289,0.0,25.899997536271243
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,8.999999986178041,2.937499956741937,-0.4000005086288638
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,41.99999993549753,21.484375865685447,-5.900002490605161
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,35.00000089091947,18.92187544739514,-2.6999990317309113
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
1,240,39.99999899389754,0.0,6.699997918832793
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
1,240,38.99999994010485,0.0,5.800003550964107
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,2.9999999953926806,1.15624994937097,-7.626958620221558e-08
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
0,0,67.99999800622436,85.32812484150807,-24.700001675684327
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
1,240,35.00000089091947,0.0,5.099996189395668
1,120,629.9999933644337,0.0,18.50000274750394
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
1,240,35.00000089091947,0.0,5.099996189395668
0,0,88.00000175419503,1.2187500228548378,-7.626958620221558e-08
0,0,66.99999895243167,85.10937779929827,-18.49999761609135
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
1,240,35.00000089091947,0.0,5.099996189395668
0,0,88.00000175419503,1.2187500228548378,-7.626958620221558e-08
0,0,151.0000044914559,83.81249712887109,-20.80000142314516
0,0,16.99999950155609,10.26562491483065,-2.0000022380659885
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
1,240,35.00000089091947,0.0,5.099996189395668
0,0,88.00000175419503,1.2187500228548378,-7.626958620221558e-08
0,0,151.0000044914559,83.81249712887109,-20.80000142314516
1,120,783.9999836812093,0.0,22.70000464530051
0,0,81.00000270961696,12.578124587959694,-3.099999464090189
0,0,14.999999976963403,6.109375160846767,-1.2000013733474333
0,0,2.9999999953926806,0.28124999225806485,-7.626958620221558e-08
0,0,35.999999944712165,22.734374176782293,-5.500002058245883
0,0,48.99999898007558,22.578125515959655,-2.6999990317309113
1,240,35.00000089091947,0.0,5.099996189395668
